Date,"Total membership","Full Members",Guests,"Daily active members","Daily members posting messages","Weekly active members","Weekly members posting messages","Messages in public channels","Messages in private channels","Messages in shared channels","Messages in DMs","Percent of messages, public channels","Percent of messages, private channels","Percent of messages, DMs","Percent of views, public channels","Percent of views, private channels","Percent of views, DMs","Files uploaded","Messages posted by members",Name,"Public channels, single-workspace","Messages posted","Messages posted by apps"
2018-12-04,951,951,0,55,23,79,31,22,57,0,385,0.0474,0.1228,0.8297,0.3366,0.1262,0.5371,9,464,0,59,1527,302
2018-12-05,951,951,0,33,16,81,33,46,81,0,197,0.142,0.25,0.608,0.4283,0.2181,0.3536,5,324,0,59,682,209
2018-12-06,952,952,0,34,18,88,36,101,98,0,320,0.1946,0.1888,0.6166,0.4051,0.1925,0.4024,16,519,0,59,792,129
2018-12-07,954,954,0,26,16,88,38,55,36,0,285,0.1463,0.0957,0.758,0.381,0.1376,0.4815,4,376,0,59,1217,476
2018-12-08,954,954,0,16,6,87,39,0,10,0,51,0,0.1639,0.8361,0.3143,0.1286,0.5571,0,61,0,59,279,100
2018-12-09,957,957,0,12,4,91,40,0,4,0,0,0,1,0,0.7813,0.125,0.0938,0,4,0,59,338,175
2018-12-10,957,957,0,23,14,91,39,33,23,0,191,0.1336,0.0931,0.7733,0.4247,0.1386,0.4367,1,247,0,59,487,130
2018-12-11,959,959,0,36,15,71,34,10,24,0,300,0.0299,0.0719,0.8982,0.2557,0.1267,0.6176,7,334,0,59,838,255
2018-12-12,960,960,0,34,19,68,33,64,61,0,304,0.1492,0.1422,0.7086,0.438,0.1749,0.3871,4,429,0,59,876,255
2018-12-13,961,961,0,32,14,64,32,18,78,0,258,0.0508,0.2203,0.7288,0.3015,0.2629,0.4357,7,354,0,59,935,313
2018-12-14,964,964,0,31,15,63,33,42,46,0,100,0.2234,0.2447,0.5319,0.5355,0.1982,0.2663,5,188,0,59,664,232
2018-12-15,965,965,0,16,2,61,33,2,0,0,1,0.6667,0,0.3333,0.8611,0.0556,0.0833,0,3,0,59,149,75
2018-12-16,965,965,0,11,4,59,31,0,5,0,0,0,1,0,0.5556,0.4074,0.037,0,5,0,59,150,72
2018-12-17,966,966,0,29,13,60,31,33,40,0,212,0.1158,0.1404,0.7439,0.3482,0.1674,0.4844,5,285,0,59,722,255
2018-12-18,970,970,0,31,15,62,30,34,130,0,163,0.104,0.3976,0.4985,0.3222,0.378,0.2998,7,327,0,59,1617,717
2018-12-19,974,974,0,36,15,66,26,30,39,0,233,0.0993,0.1291,0.7715,0.4397,0.1493,0.411,6,302,0,59,828,275
2018-12-20,976,976,0,32,16,66,26,41,13,0,172,0.1814,0.0575,0.7611,0.448,0.1445,0.4075,4,226,0,58,1155,495
2018-12-21,976,976,0,30,13,67,27,107,47,0,88,0.4421,0.1942,0.3636,0.6639,0.195,0.1411,33,242,0,59,714,221
2018-12-22,976,976,0,19,6,66,26,4,43,0,63,0.0364,0.3909,0.5727,0.2914,0.2914,0.4172,2,110,0,59,480,194
2018-12-23,978,978,0,16,4,68,26,0,5,0,19,0,0.2083,0.7917,0.5455,0.1091,0.3455,1,24,0,59,129,49
2018-12-24,979,979,0,15,4,65,25,1,5,0,45,0.0196,0.098,0.8824,0.3723,0.1489,0.4787,0,51,0,59,276,138
2018-12-25,979,979,0,14,5,59,24,3,5,0,0,0.375,0.625,0,0.5143,0.4571,0.0286,0,8,0,59,157,77
2018-12-26,981,981,0,21,8,53,21,13,49,0,56,0.1102,0.4153,0.4746,0.4645,0.3175,0.218,3,118,0,59,278,80
2018-12-27,982,982,0,25,11,47,16,9,52,0,56,0.0769,0.4444,0.4786,0.4035,0.4167,0.1798,5,117,0,59,337,117
2018-12-28,982,982,0,21,10,43,14,12,15,0,108,0.0889,0.1111,0.8,0.3014,0.1233,0.5753,17,135,0,59,603,248
2018-12-29,982,982,0,14,4,43,14,0,2,0,27,0,0.069,0.931,0.5484,0.1613,0.2903,1,29,0,59,229,128
2018-12-30,983,983,0,9,4,44,15,2,1,0,9,0.1667,0.0833,0.75,0.7273,0.1212,0.1515,0,12,0,59,117,53
2018-12-31,984,984,0,15,5,43,15,8,9,0,21,0.2105,0.2368,0.5526,0.56,0.2267,0.2133,0,38,0,59,225,95
2019-01-01,985,985,0,13,2,42,15,0,1,0,1,0,0.5,0.5,0.8649,0.1081,0.027,0,2,0,59,3696,1855
2019-01-02,987,987,0,28,13,49,19,52,114,0,231,0.131,0.2872,0.5819,0.3333,0.3368,0.3299,7,397,0,59,2150,878
2019-01-03,987,987,0,25,10,50,19,5,43,0,173,0.0226,0.1946,0.7828,0.2875,0.23,0.4824,14,221,0,59,837,375
2019-01-04,990,990,0,28,10,51,19,13,47,0,133,0.0674,0.2435,0.6891,0.3197,0.2993,0.381,5,193,0,59,861,379
2019-01-05,990,990,0,22,9,50,19,4,5,0,23,0.125,0.1563,0.7188,0.6,0.1077,0.2923,0,32,0,59,177,77
2019-01-06,990,990,0,14,6,52,20,4,3,0,11,0.2222,0.1667,0.6111,0.5882,0.0588,0.3529,1,18,0,59,99,37
2019-01-07,992,992,0,39,15,59,24,10,50,0,179,0.0418,0.2092,0.749,0.3372,0.219,0.4438,5,239,0,59,567,198
2019-01-08,993,993,0,88,17,100,29,88,35,0,253,0.234,0.0931,0.6729,0.5958,0.107,0.2972,3,376,0,60,864,272
2019-01-09,993,993,0,45,19,112,30,74,53,0,217,0.2151,0.1541,0.6308,0.5556,0.1246,0.3199,9,344,0,60,2247,988
2019-01-10,993,993,0,33,16,116,30,44,4,0,174,0.1982,0.018,0.7838,0.4732,0.0505,0.4763,6,222,0,60,573,194
2019-01-11,995,995,0,31,14,123,31,37,4,0,252,0.1263,0.0137,0.8601,0.3413,0.0406,0.6181,8,293,0,60,850,285
2019-01-12,995,995,0,23,6,126,31,13,1,0,46,0.2167,0.0167,0.7667,0.4556,0.0667,0.4778,1,60,0,60,204,66
2019-01-13,995,995,0,6,3,126,30,0,0,0,7,0,0,1,0.6471,0,0.3529,0,7,0,60,110,55
2019-01-14,996,996,0,87,18,135,30,22,28,0,220,0.0815,0.1037,0.8148,0.4205,0.1568,0.4227,6,270,0,60,612,168
2019-01-15,996,996,0,41,9,117,30,6,17,0,360,0.0157,0.0444,0.9399,0.2064,0.0442,0.7494,6,383,0,60,654,147
2019-01-16,1002,1002,0,42,17,124,34,33,26,0,199,0.1279,0.1008,0.7713,0.4194,0.1304,0.4501,2,258,0,60,544,151
2019-01-17,1003,1003,0,43,15,129,33,13,41,0,162,0.0602,0.1898,0.75,0.3387,0.1981,0.4633,3,216,0,60,595,209
2019-01-18,1005,1005,0,34,10,132,31,33,52,0,100,0.1784,0.2811,0.5405,0.4136,0.3025,0.284,4,185,0,60,698,301
2019-01-19,1008,1008,0,27,9,135,34,8,3,0,5,0.5,0.1875,0.3125,0.7899,0.0756,0.1345,0,16,0,60,221,103
2019-01-20,1010,1010,0,16,0,140,34,0,0,0,0,0,0,0,0.9545,0,0.0455,0,0,0,60,144,67
2019-01-21,1014,1014,0,40,16,110,30,11,24,0,75,0.1,0.2182,0.6818,0.4916,0.1844,0.324,1,110,0,60,350,112
2019-01-22,1014,1014,0,99,16,137,35,25,30,0,181,0.1059,0.1271,0.7669,0.572,0.0663,0.3617,6,236,0,60,515,111
2019-01-23,1016,1016,0,43,15,135,34,31,7,0,209,0.1255,0.0283,0.8462,0.4278,0.0309,0.5412,5,247,0,60,530,142
2019-01-24,1023,1023,0,55,22,144,38,60,18,0,301,0.1583,0.0475,0.7942,0.5782,0.049,0.3728,10,379,0,60,729,187
2019-01-25,1025,1025,0,39,21,148,41,77,15,0,114,0.3738,0.0728,0.5534,0.6833,0.0411,0.2757,7,206,0,60,612,219
2019-01-26,1027,1027,0,40,9,150,38,6,6,0,5,0.3529,0.3529,0.2941,0.8208,0.0849,0.0943,0,17,0,60,166,67
2019-01-27,1029,1029,0,19,3,149,38,1,1,0,1,0.3333,0.3333,0.3333,0.9722,0,0.0278,0,3,0,60,137,64
2019-01-28,1030,1030,0,43,20,155,37,26,99,0,194,0.0815,0.3103,0.6082,0.4328,0.2537,0.3134,9,319,0,61,683,182
2019-01-29,1032,1032,0,45,18,115,37,66,30,0,161,0.2568,0.1167,0.6265,0.6546,0.1053,0.2401,7,257,0,61,670,213
2019-01-30,1035,1035,0,35,13,112,36,52,65,0,167,0.1831,0.2289,0.588,0.4713,0.2218,0.3068,7,284,0,61,696,214
2019-01-31,1036,1036,0,36,18,102,37,21,28,0,381,0.0488,0.0651,0.886,0.2703,0.1153,0.6144,10,430,0,61,1015,283
2019-02-01,1038,1038,0,30,15,99,35,15,67,0,184,0.0564,0.2519,0.6917,0.3838,0.2018,0.4145,1,266,0,61,5446,2588
2019-02-02,1038,1038,0,16,6,92,34,1,5,0,7,0.0769,0.3846,0.5385,0.6087,0.2826,0.1087,0,13,0,61,1395,724
2019-02-03,1042,1042,0,22,6,88,36,11,1,0,12,0.4583,0.0417,0.5,0.8313,0.0241,0.1446,0,24,0,61,304,142
2019-02-04,1044,1044,0,37,14,84,30,28,31,0,145,0.1373,0.152,0.7108,0.5409,0.1045,0.3545,1,204,0,61,687,271
2019-02-05,1045,1045,0,32,16,77,30,46,60,0,354,0.1,0.1304,0.7696,0.4173,0.1036,0.4791,11,460,0,61,1016,312
2019-02-06,1046,1046,0,33,17,75,34,36,10,0,418,0.0776,0.0216,0.9009,0.3676,0.0257,0.6067,12,464,0,61,1010,288
2019-02-07,1047,1047,0,38,21,72,37,67,61,0,256,0.1745,0.1589,0.6667,0.4432,0.1565,0.4003,4,384,0,61,928,271
2019-02-08,1048,1048,0,37,15,75,39,23,52,0,247,0.0714,0.1615,0.7671,0.4407,0.1259,0.4333,12,322,0,61,1163,455
2019-02-09,1048,1048,0,22,4,77,38,23,3,0,0,0.8846,0.1154,0,0.9506,0.0247,0.0247,1,26,0,61,362,170
2019-02-10,1050,1050,0,23,8,79,37,2,14,0,3,0.1053,0.7368,0.1579,0.5652,0.3043,0.1304,0,19,0,61,293,138
2019-02-11,1054,1054,0,37,14,78,36,35,41,0,191,0.1311,0.1536,0.7154,0.4648,0.1514,0.3838,3,267,0,61,739,257
2019-02-12,1056,1056,0,28,12,79,33,9,46,0,219,0.0328,0.1679,0.7993,0.4189,0.1389,0.4421,3,274,0,61,781,280
2019-02-13,1058,1057,1,37,16,86,33,23,61,0,390,0.0485,0.1287,0.8228,0.3866,0.1242,0.4891,8,474,0,61,1082,381
2019-02-14,1063,1061,2,45,18,91,32,24,29,0,155,0.1154,0.1394,0.7452,0.5056,0.1084,0.386,5,208,0,61,637,215
2019-02-15,1064,1062,2,39,15,90,32,21,52,0,234,0.0684,0.1694,0.7622,0.4047,0.1092,0.4861,12,307,0,61,946,355
2019-02-16,1064,1062,2,15,4,89,32,4,5,0,3,0.3333,0.4167,0.25,0.7347,0.1837,0.0816,0,12,0,61,151,73
2019-02-17,1064,1062,2,18,8,85,31,9,3,0,25,0.2432,0.0811,0.6757,0.5652,0.1159,0.3188,0,37,0,61,249,111
2019-02-18,1065,1063,2,36,18,81,31,9,43,0,86,0.0652,0.3116,0.6232,0.4157,0.3042,0.2801,0,138,0,61,542,217
2019-02-19,1069,1067,2,47,18,79,33,53,47,0,161,0.2031,0.1801,0.6169,0.5148,0.1572,0.328,10,261,0,61,709,225
2019-02-20,1069,1067,2,40,19,78,33,33,64,0,120,0.1521,0.2949,0.553,0.536,0.1671,0.297,1,217,0,61,660,259
2019-02-21,1071,1069,2,42,19,75,32,11,62,0,288,0.0305,0.1717,0.7978,0.3196,0.14,0.5404,5,361,0,61,1270,535
2019-02-22,1071,1069,2,40,16,75,34,19,1,0,53,0.2603,0.0137,0.726,0.7394,0.0246,0.2359,4,73,0,61,626,342
2019-02-23,1072,1070,2,23,5,75,35,4,2,0,0,0.6667,0.3333,0,0.7308,0.1346,0.1346,0,6,0,61,188,87
2019-02-24,1073,1071,2,28,5,77,34,2,4,0,7,0.1538,0.3077,0.5385,0.8,0.0625,0.1375,0,13,0,61,214,96
2019-02-25,1075,1073,2,38,19,80,37,33,41,0,290,0.0907,0.1126,0.7967,0.4222,0.0815,0.4963,3,364,0,61,870,277
2019-02-26,1076,1074,2,33,17,74,36,83,35,0,104,0.3739,0.1577,0.4685,0.5782,0.095,0.3268,3,222,0,61,732,262
2019-02-27,1080,1078,2,40,24,77,39,42,29,0,235,0.1373,0.0948,0.768,0.5412,0.0872,0.3716,5,306,0,61,896,336
2019-02-28,1083,1081,2,41,19,77,41,127,72,0,267,0.2725,0.1545,0.573,0.5436,0.1378,0.3186,9,466,0,62,1048,376
2019-03-01,1084,1082,2,40,18,78,40,106,52,0,472,0.1683,0.0825,0.7492,0.4069,0.0878,0.5053,5,630,0,62,6714,3107
2019-03-02,1084,1082,2,24,5,78,40,5,2,0,8,0.3333,0.1333,0.5333,0.6829,0.0732,0.2439,0,15,0,62,570,342
2019-03-03,1086,1084,2,22,3,80,41,2,4,0,1,0.2857,0.5714,0.1429,0.9623,0.0189,0.0189,0,7,0,62,252,125
2019-03-04,1088,1086,2,41,15,82,40,71,26,0,108,0.3463,0.1268,0.5268,0.6492,0.121,0.2298,7,205,0,62,968,509
2019-03-05,1095,1093,2,46,22,93,45,124,19,0,174,0.3912,0.0599,0.5489,0.6526,0.0672,0.2803,21,317,0,62,904,314
2019-03-06,1097,1095,2,43,17,88,40,56,21,0,81,0.3544,0.1329,0.5127,0.6777,0.0793,0.243,5,158,0,62,691,282
2019-03-07,1100,1098,2,37,22,87,41,151,36,0,91,0.5432,0.1295,0.3273,0.702,0.1261,0.1718,10,278,0,62,851,333
2019-03-08,1104,1102,2,26,11,83,41,4,21,0,37,0.0645,0.3387,0.5968,0.5762,0.1667,0.2571,1,62,0,62,820,393
2019-03-09,1107,1105,2,22,3,86,40,0,0,0,9,0,0,1,0.8194,0.0278,0.1528,0,9,0,62,294,163
2019-03-10,1109,1107,2,18,4,85,40,11,0,0,0,1,0,0,0.9571,0,0.0429,1,11,0,62,259,142
2019-03-11,1112,1110,2,35,19,84,40,51,48,0,190,0.1765,0.1661,0.6574,0.5655,0.1218,0.3127,4,289,0,62,964,376
2019-03-12,1112,1110,2,32,12,82,33,54,40,0,125,0.2466,0.1826,0.5708,0.5618,0.1822,0.256,1,219,0,62,767,274
2019-03-13,1114,1112,2,41,15,77,33,111,57,0,95,0.4221,0.2167,0.3612,0.659,0.151,0.1901,6,263,0,62,817,328
2019-03-14,1114,1112,2,44,17,84,31,64,90,0,298,0.1416,0.1991,0.6593,0.4498,0.1499,0.4003,9,452,0,62,1106,384
2019-03-15,1115,1113,2,34,17,90,32,20,43,0,258,0.0623,0.134,0.8037,0.3344,0.1191,0.5465,1,321,0,62,828,269
2019-03-16,1116,1114,2,21,7,86,32,8,9,0,19,0.2222,0.25,0.5278,0.5699,0.1935,0.2366,0,36,0,62,225,102
2019-03-17,1118,1116,2,20,5,86,32,8,6,0,2,0.5,0.375,0.125,0.7833,0.15,0.0667,0,16,0,62,242,115
2019-03-18,1122,1120,2,35,16,87,35,42,27,0,156,0.1867,0.12,0.6933,0.5661,0.0771,0.3568,2,225,0,62,906,347
2019-03-19,1123,1121,2,33,15,85,35,53,3,0,284,0.1559,0.0088,0.8353,0.489,0.0142,0.4968,5,340,0,62,1097,466
2019-03-20,1124,1122,2,29,13,78,34,34,11,0,135,0.1889,0.0611,0.75,0.56,0.0743,0.3657,8,180,0,62,815,355
2019-03-21,1126,1124,2,32,18,71,32,49,44,0,177,0.1815,0.163,0.6556,0.4825,0.1423,0.3753,6,270,0,62,710,234
2019-03-22,1126,1124,2,25,12,68,30,12,39,0,78,0.093,0.3023,0.6047,0.348,0.308,0.344,7,129,0,62,698,303
2019-03-23,1129,1127,2,16,2,72,30,3,0,0,0,1,0,0,0.8837,0.093,0.0233,0,3,0,62,212,115
2019-03-24,1130,1128,2,23,5,72,29,14,2,0,5,0.6667,0.0952,0.2381,0.9158,0.0211,0.0632,0,21,0,62,284,144
2019-03-25,1131,1129,2,31,14,66,26,20,45,0,177,0.0826,0.186,0.7314,0.5087,0.1212,0.3701,6,242,0,62,865,358
2019-03-26,1137,1135,2,37,14,67,27,44,19,0,126,0.2328,0.1005,0.6667,0.622,0.0671,0.311,5,189,0,62,700,289
2019-03-27,1138,1136,2,31,13,69,26,48,9,0,118,0.2743,0.0514,0.6743,0.6688,0.0479,0.2833,4,175,0,62,650,278
2019-03-28,1139,1137,2,37,17,71,28,12,15,0,120,0.0816,0.102,0.8163,0.4984,0.069,0.4326,4,147,0,62,740,337
2019-03-29,1141,1139,2,25,14,68,27,36,25,0,147,0.1731,0.1202,0.7067,0.4514,0.1365,0.4121,2,208,0,62,1037,490
2019-03-30,1142,1140,2,25,10,66,27,6,7,0,10,0.2609,0.3043,0.4348,0.7755,0.1122,0.1122,2,23,0,62,914,786
2019-03-31,1143,1141,2,16,5,66,27,1,6,0,4,0.0909,0.5455,0.3636,0.7778,0.1296,0.0926,1,11,0,62,275,153
2019-04-01,1143,1141,2,43,18,70,32,67,19,0,135,0.3032,0.086,0.6109,0.6274,0.1071,0.2655,2,221,0,62,4525,2232
2019-04-02,1146,1144,2,40,15,70,29,17,31,0,109,0.1083,0.1975,0.6943,0.5385,0.1353,0.3263,0,157,0,62,1858,914
2019-04-03,1146,1144,2,36,13,70,30,18,17,0,120,0.1161,0.1097,0.7742,0.5,0.1323,0.3677,0,155,0,62,917,412
2019-04-04,1147,1145,2,36,15,68,29,9,34,0,114,0.0573,0.2166,0.7261,0.413,0.1638,0.4232,2,157,0,62,835,397
2019-04-05,1149,1147,2,35,19,73,31,29,24,0,418,0.0616,0.051,0.8875,0.2496,0.0796,0.6708,5,471,0,62,1349,467
2019-04-06,1150,1148,2,26,8,75,31,5,0,0,18,0.2174,0,0.7826,0.8288,0,0.1712,1,23,0,62,281,147
2019-04-07,1151,1149,2,26,9,74,34,9,7,0,5,0.4286,0.3333,0.2381,0.7308,0.1282,0.141,0,21,0,62,350,198
2019-04-08,1154,1152,2,32,16,70,33,49,62,0,245,0.1376,0.1742,0.6882,0.4596,0.1518,0.3886,10,356,0,62,918,341
2019-04-09,1155,1153,2,35,13,70,30,36,32,0,139,0.1739,0.1546,0.6715,0.6047,0.1184,0.277,10,207,0,62,788,342
2019-04-10,1156,1154,2,38,18,68,33,37,43,0,92,0.2151,0.25,0.5349,0.5842,0.1276,0.2883,12,172,0,62,713,280
2019-04-11,1158,1156,2,30,14,65,33,28,32,0,58,0.2373,0.2712,0.4915,0.6399,0.1548,0.2054,2,118,0,62,615,322
2019-04-12,1159,1157,2,31,12,65,31,41,17,0,146,0.201,0.0833,0.7157,0.5565,0.0725,0.371,17,204,0,62,892,418
2019-04-13,1161,1159,2,23,4,63,29,0,1,0,9,0,0.1,0.9,0.7368,0.0526,0.2105,2,10,0,62,178,80
2019-04-14,1161,1159,2,13,1,62,28,0,0,0,2,0,0,1,0.7727,0.0455,0.1818,0,2,0,62,225,109
2019-04-15,1165,1163,2,40,18,68,29,30,32,0,186,0.121,0.129,0.75,0.4363,0.0991,0.4646,10,248,0,62,752,273
2019-04-16,1166,1164,2,37,18,73,35,49,24,0,108,0.2707,0.1326,0.5967,0.6015,0.0977,0.3008,6,181,0,62,789,368
2019-04-17,1166,1164,2,29,13,69,31,32,19,0,150,0.1592,0.0945,0.7463,0.5108,0.0838,0.4054,5,201,0,62,620,224
2019-04-18,1168,1166,2,33,14,74,31,21,19,0,165,0.1024,0.0927,0.8049,0.4698,0.0971,0.4331,7,205,0,62,806,343
2019-04-19,1171,1169,2,32,15,80,32,37,13,0,74,0.2984,0.1048,0.5968,0.5644,0.0644,0.3712,1,124,0,62,620,276
2019-04-20,1171,1169,2,18,5,74,32,3,2,0,16,0.1429,0.0952,0.7619,0.5455,0.0909,0.3636,1,21,0,62,326,160
2019-04-21,1174,1172,2,18,5,74,34,15,5,0,4,0.625,0.2083,0.1667,0.8871,0.0484,0.0645,0,24,0,63,164,72
2019-04-22,1174,1172,2,31,13,68,31,22,9,0,142,0.1272,0.052,0.8208,0.4176,0.0769,0.5055,4,173,0,63,430,120
2019-04-23,1176,1174,2,38,19,64,28,61,31,0,170,0.2328,0.1183,0.6489,0.5289,0.0878,0.3834,1,262,0,63,765,290
2019-04-24,1177,1175,2,32,16,68,29,45,11,0,227,0.159,0.0389,0.8021,0.5295,0.0416,0.4289,6,283,0,63,754,247
2019-04-25,1177,1175,2,35,20,66,32,43,9,0,202,0.1693,0.0354,0.7953,0.423,0.0514,0.5257,1,254,0,63,677,213
2019-04-26,1179,1177,2,26,16,66,35,36,44,0,160,0.15,0.1833,0.6667,0.4916,0.1257,0.3827,3,240,0,63,708,256
2019-04-27,1179,1177,2,21,6,70,35,5,2,0,9,0.3125,0.125,0.5625,0.6833,0.0833,0.2333,0,16,0,63,217,119
2019-04-28,1179,1177,2,17,3,67,34,3,4,0,4,0.2727,0.3636,0.3636,0.7941,0.0588,0.1471,0,11,0,63,177,97
2019-04-29,1183,1181,2,34,21,71,39,54,10,0,140,0.2647,0.049,0.6863,0.6351,0.0631,0.3018,3,204,0,63,762,360
2019-04-30,1185,1183,2,40,19,71,41,61,17,0,175,0.2411,0.0672,0.6917,0.5639,0.0785,0.3577,0,253,0,64,659,274
2019-05-01,1189,1187,2,34,18,75,44,59,27,0,28,0.5175,0.2368,0.2456,0.7475,0.1082,0.1443,0,114,0,64,4718,2346
2019-05-02,1192,1190,2,33,20,69,43,74,68,0,235,0.1963,0.1804,0.6233,0.4716,0.1243,0.4042,0,377,0,64,2020,851
2019-05-03,1195,1193,2,38,22,75,45,40,17,0,172,0.1747,0.0742,0.7511,0.5137,0.0698,0.4165,0,229,0,64,1086,428
2019-05-04,1196,1194,2,24,12,73,47,11,0,0,38,0.2245,0,0.7755,0.6782,0.0115,0.3103,0,49,0,64,484,250
2019-05-05,1199,1197,2,29,8,78,50,4,6,0,32,0.0952,0.1429,0.7619,0.6355,0.1028,0.2617,0,42,0,64,340,147
2019-05-06,1203,1201,2,47,20,81,50,50,17,0,155,0.2252,0.0766,0.6982,0.6094,0.0644,0.3262,4,222,0,64,709,256
2019-05-07,1208,1206,2,35,14,79,50,22,6,0,123,0.1457,0.0397,0.8146,0.5538,0.0506,0.3956,0,151,0,64,713,351
2019-05-08,1210,1208,2,45,23,80,47,63,7,0,162,0.2716,0.0302,0.6983,0.5529,0.0423,0.4048,0,232,0,64,698,268
2019-05-09,1217,1215,2,47,28,87,53,46,53,0,305,0.1139,0.1312,0.755,0.4298,0.0602,0.51,0,404,0,64,964,309
2019-05-10,1217,1215,2,36,14,85,52,16,20,0,229,0.0604,0.0755,0.8642,0.3805,0.0591,0.5604,0,265,0,64,1213,528
2019-05-11,1219,1217,2,21,5,88,52,18,0,0,4,0.8182,0,0.1818,0.8454,0.0928,0.0619,0,22,0,64,192,91
2019-05-12,1221,1219,2,27,9,85,51,17,5,0,6,0.6071,0.1786,0.2143,0.8716,0.0367,0.0917,0,28,0,64,181,91
2019-05-13,1228,1226,2,49,21,87,48,40,45,0,172,0.1556,0.1751,0.6693,0.5162,0.108,0.3758,1,257,0,64,778,324
2019-05-14,1232,1230,2,47,22,92,49,30,17,0,253,0.1,0.0567,0.8433,0.4816,0.0456,0.4729,0,300,0,64,922,335
2019-05-15,1235,1233,2,37,12,89,45,27,8,0,201,0.1144,0.0339,0.8517,0.4065,0.0407,0.5528,0,236,0,64,743,280
2019-05-16,1241,1239,2,37,15,91,38,17,41,0,216,0.062,0.1496,0.7883,0.3097,0.1891,0.5012,0,274,0,64,750,297
2019-05-17,1242,1240,2,39,17,92,38,43,40,0,141,0.192,0.1786,0.6295,0.4914,0.1736,0.335,0,224,0,65,1396,683
2019-05-18,1242,1240,2,19,9,92,38,6,1,0,22,0.2069,0.0345,0.7586,0.6282,0.0128,0.359,0,29,0,65,241,122
2019-05-19,1245,1243,2,24,7,94,40,2,2,0,13,0.1176,0.1176,0.7647,0.6966,0.0899,0.2135,0,17,0,65,153,61
2019-05-20,1248,1246,2,34,17,87,40,29,37,0,371,0.0664,0.0847,0.849,0.3208,0.0875,0.5918,0,437,0,65,1034,390
2019-05-21,1250,1248,2,36,15,83,36,56,31,0,107,0.2887,0.1598,0.5515,0.5229,0.1325,0.3446,0,194,0,65,692,279
2019-05-22,1251,1249,2,35,18,80,39,15,13,0,329,0.042,0.0364,0.9216,0.3521,0.0475,0.6004,0,357,0,65,865,288
2019-05-23,1254,1252,2,46,21,81,42,74,30,0,282,0.1917,0.0777,0.7306,0.5691,0.0834,0.3475,0,386,0,65,876,310
2019-05-24,1257,1255,2,46,17,84,39,42,5,0,129,0.2386,0.0284,0.733,0.7192,0.0192,0.2615,0,176,0,65,852,352
2019-05-25,1259,1257,2,25,2,82,37,3,0,0,0,1,0,0,0.9412,0,0.0588,0,3,0,65,277,153
2019-05-26,1261,1259,2,27,11,80,38,12,9,0,10,0.3871,0.2903,0.3226,0.7075,0.1226,0.1698,0,31,0,65,203,81
2019-05-27,1261,1259,2,38,12,83,36,11,2,0,54,0.1642,0.0299,0.806,0.5646,0.0544,0.381,0,67,0,65,505,268
2019-05-28,1263,1261,2,42,18,82,39,34,23,0,162,0.1553,0.105,0.7397,0.4468,0.1122,0.441,0,219,0,65,838,374
2019-05-29,1267,1265,2,54,17,90,42,98,7,0,59,0.5976,0.0427,0.3598,0.7155,0.0536,0.2309,0,164,0,65,651,279
2019-05-30,1269,1267,2,49,17,91,40,22,6,0,25,0.4151,0.1132,0.4717,0.7329,0.0822,0.1849,0,53,0,65,425,173
2019-05-31,1273,1271,2,54,21,91,43,84,14,0,54,0.5526,0.0921,0.3553,0.6791,0.0787,0.2421,0,152,0,65,960,446
2019-06-01,1276,1274,2,23,2,92,44,3,0,0,0,1,0,0,0.9833,0,0.0167,0,3,0,65,3497,1769
2019-06-02,1279,1277,2,31,5,95,42,9,1,0,3,0.6923,0.0769,0.2308,0.8447,0.068,0.0874,0,13,0,65,884,417
2019-06-03,1282,1280,2,51,19,98,45,25,22,0,212,0.0965,0.0849,0.8185,0.4402,0.0516,0.5082,0,259,0,65,1123,571
2019-06-04,1282,1280,2,42,19,103,44,25,21,0,91,0.1825,0.1533,0.6642,0.4602,0.1527,0.3872,0,137,0,65,912,476
2019-06-05,1284,1282,2,52,24,105,47,61,2,0,261,0.1883,0.0062,0.8056,0.4292,0.0139,0.5568,0,324,0,65,1087,498
2019-06-06,1286,1284,2,39,17,103,46,41,26,0,105,0.2384,0.1512,0.6105,0.4717,0.1194,0.4089,0,172,0,65,1101,543
2019-06-07,1289,1287,2,44,22,101,46,29,3,0,70,0.2843,0.0294,0.6863,0.6381,0.0293,0.3325,0,102,0,65,645,375
2019-06-08,1291,1289,2,25,7,104,47,9,1,0,1,0.8182,0.0909,0.0909,0.9223,0.0291,0.0485,0,11,0,65,235,112
2019-06-09,1291,1289,2,21,6,101,47,0,9,0,11,0,0.45,0.55,0.6168,0.243,0.1402,0,20,0,65,265,123
2019-06-10,1293,1291,2,45,14,95,45,9,20,0,56,0.1059,0.2353,0.6588,0.4894,0.162,0.3486,0,85,0,65,588,270
2019-06-11,1295,1293,2,33,17,88,43,24,23,0,105,0.1579,0.1513,0.6908,0.3923,0.1483,0.4593,0,152,0,65,621,239
2019-06-12,1295,1293,2,38,21,82,40,96,123,0,136,0.2704,0.3465,0.3831,0.4792,0.1875,0.3333,1,355,0,65,1000,383
2019-06-13,1300,1298,2,49,20,84,37,48,23,0,85,0.3077,0.1474,0.5449,0.6409,0.0929,0.2661,0,156,0,65,728,371
2019-06-14,1305,1303,2,44,19,88,38,101,29,0,136,0.3797,0.109,0.5113,0.5724,0.0611,0.3665,2,266,0,65,1173,540
